Mesh,z,x,y,r,T,Vol,time
0,0.0620624981820583,-1.55326370077091e-05,0.000970788620179519,0.000970912873476538,293.149993896484,7.6636565660699e-12,0
0,0.0620624981820583,-0.000138044262712356,0.000978194031631574,0.000987886522829131,293.149993896484,7.62379576281093e-12,0
0,0.0620624981820583,-0.000254842361755436,0.00099202997807879,0.00102424025831447,293.149993896484,6.45246291044297e-12,0
0,0.0620624981820583,-0.000404411017370876,0.000930510490434244,0.00101459255062272,293.149993896484,6.75972586230283e-12,0
0,0.0620624981820583,-0.0004776529603987,0.000834111720905639,0.000961194420255241,293.149993896484,8.39228252050193e-12,0
0,0.0620624981820583,-0.000563501685974188,0.000738705901312642,0.00092909663584036,293.149993896484,8.82056592114748e-12,0
0,0.0620624981820583,-0.000650975984171964,0.000642815357423387,0.000914866829493787,293.149993896484,9.08140090333165e-12,0
0,0.0620624981820583,-0.000732971238903701,0.000542646856047213,0.000911982701282185,293.149993896484,8.96720559504453e-12,0
0,0.0620624981820583,-0.000805960298748687,0.000437771421275102,0.000917178183585008,293.149993896484,8.69802308806184e-12,0
0,0.0620624981820583,-0.000872972144861706,0.000331208782881731,0.000933691396320243,293.149993896484,8.43664892646742e-12,0
0,0.0620624981820583,-0.000936800759518519,0.000224582396185724,0.000963344650533232,293.149993896484,8.23202884501008e-12,0
0,0.0620624981820583,-0.000994727466604672,0.000112236954009859,0.00100103939316251,293.149993896484,8.88321980241826e-12,0
0,0.0620624981820583,-0.00101178581826389,-1.2615144441952e-05,0.00101186445925787,293.149993896484,8.67566397789585e-12,0
0,0.0620624981820583,-0.000984390804660507,-0.000138119610710419,0.000994033341072098,293.149993896484,7.57269182362723e-12,0
0,0.0620624981820583,-0.000950015048147179,-0.000253748730756342,0.000983319383550707,293.149993896484,6.91756825327498e-12,0
0,0.0620624981820583,-0.000922832317883149,-0.000356999531504698,0.000989478727625894,293.149993896484,4.77081675887612e-12,0
0,0.0620624981820583,-0.000877581187523901,-0.000438637936895248,0.000981097334814227,293.149993896484,4.86680071731061e-12,0
0,0.0620624981820583,-0.000803280199761502,-0.000516993917699438,0.000955270532502229,293.149993896484,7.23640260098019e-12,0
0,0.0620624981820583,-0.000723135628504679,-0.000606390429311432,0.000943734332306163,293.149993896484,7.92791539877444e-12,0
0,0.0620624981820583,-0.000638322439044714,-0.000693436828441918,0.000942502080224536,293.149993896484,7.91525350377951e-12,0
0,0.0620624981820583,-0.000551307923160493,-0.000773810461396351,0.000950117390802826,293.149993896484,7.12654034791777e-12,0
0,0.0620624981820583,-0.000473891253932379,-0.000846299808472395,0.000969946537894752,293.149993896484,4.82072278310528e-12,0
0,0.0620624981820583,-0.000392205438402016,-0.000887862668605521,0.000970631353406346,293.149993896484,4.80609924597322e-12,0
0,0.0620624981820583,-0.000288643524982035,-0.000907945039216429,0.000952722036457527,293.149993896484,7.08856197574212e-12,0
0,0.0620624981820583,-0.000172440244568861,-0.000932023147470318,0.000947841118208873,293.149993896484,7.92777297432658e-12,0
0,0.0620624981820583,-5.02423394905804e-05,-0.000949868452153169,0.000951196283147355,293.149993896484,8.36174824405329e-12,0
0,0.0620624981820583,7.96843355814758e-05,-0.000963134996709414,0.000966425690481945,293.149993896484,9.35086124808421e-12,0
0,0.0620624981820583,0.000192551138752606,-0.0010049340344267,0.0010232147157777,293.149993896484,6.57675852483999e-12,0
0,0.0620624981820583,0.000288499755697558,-0.000931904374738224,0.000975539785295193,293.149993896484,9.11277020903539e-12,0
0,0.0620624981820583,0.000408578984206542,-0.000886139110662043,0.000975796756389447,293.149993896484,7.74856173519607e-12,0
0,0.0620624981820583,0.000519805806106888,-0.000848596522700973,0.000995145283063038,293.149993896484,6.46906241169044e-12,0
0,0.0620624981820583,0.000614534670603462,-0.000811514182714745,0.00101794308785948,293.149993896484,4.18542934106965e-12,0
0,0.0620624981820583,0.000675895746098831,-0.000751592815504409,0.00101080503555945,293.149993896484,4.21415669644269e-12,0
0,0.0620624981820583,0.000718244176823646,-0.000657631127978675,0.000973834379156734,293.149993896484,7.01750319212338e-12,0
0,0.0620624981820583,0.000767610734328628,-0.000539688284334261,0.000938344117956836,293.149993896484,1.05482828868025e-11,0
0,0.0620624981820583,0.000847261369926855,-0.000428815954364836,0.000949597257624598,293.149993896484,1.01997008207087e-11,0
0,0.0620624981820583,0.000939191217184998,-0.00034183024399681,0.000999463885364727,293.149993896484,6.63122888493627e-12,0
0,0.0620624981820583,0.00100492045748979,-0.000264970141870435,0.00103926623247574,293.149993896484,4.04245919731479e-12,0
0,0.0620624981820583,0.00102846111985855,-0.000183931268111337,0.00104477891749869,293.149993896484,4.03327885919009e-12,0
