,QOI,subset,p,s,b,beta0,beta1,gamma1,objective,p-value
159,Tavg_z0.001_t1,0,1.0,1.0,58,300.00116469987086,-0.01785440515340636,1.44765625,1.8224763328716185e-06,
160,Tavg_z0.001_t1,0,1.0,1.0,59,300.0011641674269,-0.07347963930377743,1.7343044704861117,3.7410122182820645e-07,
161,Tavg_z0.001_t1,0,1.0,1.0,60,300.00116460744334,-0.024168819399443594,1.4969767252604167,2.2052457027121633e-06,
162,Tavg_z0.001_t1,0,1.0,1.0,61,300.0011644508474,-0.26137001533153337,1.976765950520833,1.2443618714863775e-06,
163,Tavg_z0.001_t1,0,1.0,1.0,62,300.0011646708457,-0.0026913149109373353,1.1755533854166669,2.654638123044784e-07,
164,Tavg_z0.001_t1,0,1.0,1.0,63,300.0011638416669,-0.059962221855420106,1.6999267578125006,6.396290158345871e-07,
165,Tavg_z0.001_t1,0,1.0,1.0,64,300.00116600232894,-0.001421736748456189,0.9530531141493055,4.2033985153819474e-07,
166,Tavg_z0.001_t1,0,1.0,1.0,65,300.00116476141017,-0.015065399071994862,1.4071899414062499,2.71493810241844e-06,
167,Tavg_z0.001_t1,0,1.0,1.0,66,300.00116467030443,-0.0234558696379537,1.5033406575520836,1.3347322721546912e-06,
168,Tavg_z0.001_t1,0,1.0,1.0,67,300.0011638389721,-0.32764328423741584,2.0,3.490208967921385e-07,
169,Tavg_z0.001_t1,0,1.0,1.0,68,300.0011638398263,-0.19903742923499354,1.93505859375,1.674283506468619e-06,
170,Tavg_z0.001_t1,0,1.0,1.0,69,300.00117089817377,-4.3189778068129744e-05,0.25,2.1295226571280684e-06,
171,Tavg_z0.001_t1,0,1.0,1.0,70,300.0011641894464,-0.037508904074471786,1.590185546875,1.0430404393441828e-06,
172,Tavg_z0.001_t1,0,1.0,1.0,71,300.001164564569,-0.029645536270196976,1.5376356336805554,6.448084242646254e-07,
173,Tavg_z0.001_t1,0,1.0,1.0,72,300.00117160106714,-4.808107826255553e-05,0.25,1.102027401617313e-06,
174,Tavg_z0.001_t1,0,1.0,1.0,73,300.00116453738724,-0.023455298143916673,1.5033365885416665,1.1142051589066962e-06,
175,Tavg_z0.001_t1,0,1.0,1.0,74,300.0011523775019,4.62160224230386e-05,0.25,3.1272912935884793e-06,
176,Tavg_z0.001_t1,0,1.0,1.0,75,300.0011646323486,-0.0067718397031808425,1.3052978515625002,4.0165470254782476e-07,
177,Tavg_z0.001_t1,0,1.0,1.0,76,300.0011641220165,-0.1194571428057534,1.81781005859375,3.4940528252800397e-06,
178,Tavg_z0.001_t1,0,1.0,1.0,77,300.0011645884541,-0.018924010406590634,1.4628743489583333,1.105100937243279e-06,
179,Tavg_z0.001_t1,0,1.0,1.0,78,300.0011645817143,-0.028958712516560608,1.5327582465277776,9.175068151463003e-07,
180,Tavg_z0.001_t1,0,1.0,1.0,79,300.00119086695423,-0.0001617453738111012,0.25,2.432401046966367e-06,
181,Tavg_z0.001_t1,0,1.0,1.0,80,300.0011641513554,-0.1463309860824033,1.8683593749999998,3.8806022025665464e-07,
182,Tavg_z0.001_t1,0,1.0,1.0,81,300.00117358148725,-6.353050056946375e-05,0.25,7.728486551710584e-07,
183,Tavg_z0.001_t1,0,1.0,1.0,82,300.0011645207091,-0.029136172843839125,1.5444797092013887,2.492880318676453e-07,
184,Tavg_z0.001_t1,0,1.0,1.0,83,300.0011645342515,-0.024484033125152578,1.5123833550347219,5.644131508040603e-07,
185,Tavg_z0.001_t1,0,1.0,1.0,84,300.00116447007446,-0.4545081634877526,2.0,2.5669678215096883e-06,
186,Tavg_z0.001_t1,0,1.0,1.0,85,300.00116414696225,-0.37136507810564623,2.0,1.1901434968344115e-07,
187,Tavg_z0.001_t1,0,1.0,1.0,86,300.0011645695763,-0.02254122016676457,1.4989827473958337,2.580806617521331e-06,
188,Tavg_z0.001_t1,0,1.0,1.0,87,300.00116443303,-0.2572105229525893,1.8841796874999999,2.307082230554433e-06,
189,Tavg_z0.001_t1,0,1.0,1.0,88,300.00116677263503,-0.00033995648853115356,0.6742024739583332,1.019561739795561e-06,
190,Tavg_z0.001_t1,0,1.0,1.0,89,300.0011732329985,-6.614997968939373e-05,0.25,4.2547998161460205e-06,
191,Tavg_z0.001_t1,0,1.0,1.0,90,300.0011652086343,-0.0007717909395387806,0.8635253906250002,6.043499072654697e-07,
192,Tavg_z0.001_t1,0,1.0,1.0,91,300.0011645328349,-0.04456753440655532,1.6178765190972224,6.467387978596454e-07,
193,Tavg_z0.001_t1,0,1.0,1.0,92,300.0011712349783,-4.522500875816505e-05,0.25,3.01567480502553e-06,
194,Tavg_z0.001_t1,0,1.0,1.0,93,300.00116436419756,-0.2919533562768253,2.0,1.2310522820062095e-06,
195,Tavg_z0.001_t1,0,1.0,1.0,94,300.00116569305385,-0.006620373910779626,1.2368435329861112,1.6942063616385886e-06,
196,Tavg_z0.001_t1,0,1.0,1.0,95,300.00116457054725,-0.023253694450498477,1.5021647135416667,1.808993427510954e-06,
197,Tavg_z0.001_t1,0,1.0,1.0,96,300.0011637140757,-0.27349550389405636,2.0,2.671392971066968e-06,
198,Tavg_z0.001_t1,0,1.0,1.0,97,300.0011686475469,-5.287883274015623e-05,0.340972222222222,3.140027401982926e-07,
199,Tavg_z0.001_t1,0,1.0,1.0,98,300.0011638894997,-0.025032617333528594,1.5487277560763888,2.9849257401062795e-06,
200,Tavg_z0.001_t1,0,1.0,1.0,99,300.0011710659534,-4.3906428780785654e-05,0.25,3.8592830897542506e-07,
201,Tavg_z0.001_t1,0,1.0,1.0,100,300.0011646961388,-0.0059615502549531406,1.2218641493055555,7.188953275127631e-07,
202,Tavg_z0.001_t1,0,2.0,0.0,0,300.0011712793298,-4.7585137611378977e-05,0.25,2.160255977296332e-06,
203,Tavg_z0.001_t1,0,2.0,0.0,1,300.0011624772799,-0.044662788473090076,1.8068779839409723,2.382270141130598e-06,
204,Tavg_z0.001_t1,0,2.0,0.0,2,300.0011668593158,-9.393481523178601e-05,0.4623263888888889,1.1125024500193053e-06,
205,Tavg_z0.001_t1,0,2.0,0.0,3,300.0011662522731,-0.00027609012923736516,0.686431206597222,9.934047017166698e-07,
206,Tavg_z0.001_t1,0,2.0,0.0,4,300.00116632733534,-0.00035881630300094614,0.6899251302083333,1.8660114981289534e-06,
207,Tavg_z0.001_t1,0,2.0,0.0,5,300.00117108654035,-5.0785778305671033e-05,0.25,2.4140217703083086e-06,
208,Tavg_z0.001_t1,0,2.0,0.0,6,300.0011722390944,-4.9746942944524574e-05,0.25,2.389613219556003e-06,
209,Tavg_z0.001_t1,0,2.0,0.0,7,300.00117354622927,-6.197634636687189e-05,0.25,1.5722926928431327e-06,
