             QOI  subset    p    s    b       beta0         beta1    gamma1     objective  p-value
191  Temperature       0  1.0  1.0   90  307.248381  16599.584581  1.868062  2.549954e-03      NaN
192  Temperature       0  1.0  1.0   91  307.266233  32120.876508  2.000000  2.115531e-03      NaN
193  Temperature       0  1.0  1.0   92  307.248383  16608.852408  1.868164  2.386132e-03      NaN
194  Temperature       0  1.0  1.0   93  307.247138  34471.209313  2.000000  2.975600e-04      NaN
195  Temperature       0  1.0  1.0   94  307.266171  32370.901570  2.000000  6.755742e-03      NaN
196  Temperature       0  1.0  1.0   95  307.266171  32370.861827  2.000000  5.180834e-03      NaN
197  Temperature       0  1.0  1.0   96  307.266171  32370.941318  2.000000  2.190526e-03      NaN
198  Temperature       0  1.0  1.0   97  307.265939  33296.118209  2.000000  1.178748e-07      NaN
199  Temperature       0  1.0  1.0   98  307.242454   9923.054312  1.779066  2.968927e-03      NaN
200  Temperature       0  1.0  1.0   99  307.265940  33296.040494  2.000000  1.457672e-14      NaN
201  Temperature       0  1.0  1.0  100  307.265208  23516.102173  1.943164  2.124106e-04      NaN
202  Temperature       0  2.0  0.0    0  307.254780  33840.046090  2.000000  7.647041e-03      NaN
203  Temperature       0  2.0  0.0    1  307.244039  11477.920924  1.803704  2.459802e-03      NaN
204  Temperature       0  2.0  0.0    2  307.247877  19770.749195  1.903516  1.077813e-03      NaN
205  Temperature       0  2.0  0.0    3  307.255077  33482.412792  2.000000  7.293071e-03      NaN
206  Temperature       0  2.0  0.0    4  307.250305  34682.483003  2.000000  5.482586e-03      NaN
207  Temperature       0  2.0  0.0    5  307.251780  34666.859665  2.000000  3.223951e-03      NaN
208  Temperature       0  2.0  0.0    6  307.257827  34233.565392  2.000000  5.795324e-03      NaN
209  Temperature       0  2.0  0.0    7  307.258040  34193.449348  2.000000  5.897933e-03      NaN
210  Temperature       0  2.0  0.0    8  307.248636  24598.083134  1.939355  8.606833e-04      NaN
211  Temperature       0  2.0  0.0    9  307.254459  34464.232642  2.000000  3.568298e-03      NaN
212  Temperature       0  2.0  0.0   10  307.245255  33840.046090  2.000000  6.144768e-17      NaN
213  Temperature       0  2.0  0.0   11  307.250547  16712.184188  1.872030  3.983340e-03      NaN
214  Temperature       0  2.0  0.0   12  307.262972  32963.360319  2.000000  5.030934e-03      NaN
215  Temperature       0  2.0  0.0   13  307.259772  34008.424255  2.000000  8.833583e-03      NaN
216  Temperature       0  2.0  0.0   14  307.260856  22447.127011  1.930859  3.756259e-03      NaN
217  Temperature       0  2.0  0.0   15  307.244232  33451.154710  1.990820  4.895226e-04      NaN
218  Temperature       0  2.0  0.0   16  307.259973  32862.486047  2.000000  4.495691e-03      NaN
219  Temperature       0  2.0  0.0   17  307.260333  28033.024683  1.971094  3.199817e-03      NaN
220  Temperature       0  2.0  0.0   18  307.244232  33451.154710  1.990820  4.895226e-04      NaN
221  Temperature       0  2.0  0.0   19  307.265319  28896.892238  1.974121  1.438608e-04      NaN
222  Temperature       0  2.0  0.0   20  307.247817  34888.550142  2.000000  5.593450e-03      NaN
223  Temperature       0  2.0  0.0   21  307.251315  33787.386155  2.000000  4.227978e-03      NaN
224  Temperature       0  2.0  0.0   22  307.251588  28701.000267  1.970312  4.864498e-03      NaN
225  Temperature       0  2.0  0.0   23  307.249048  15813.708202  1.863654  6.312100e-03      NaN
226  Temperature       0  2.0  0.0   24  307.252910  15250.640402  1.858188  1.542229e-03      NaN
227  Temperature       0  2.0  0.0   25  307.239006  10060.743463  1.776374  9.387210e-04      NaN
228  Temperature       0  2.0  0.0   26  307.255213  34463.491708  2.000000  7.440453e-03      NaN
229  Temperature       0  2.0  0.0   27  307.251033  22304.463486  1.924609  1.571606e-03      NaN
230  Temperature       0  2.0  0.0   28  307.251972  17044.934240  1.871324  3.906830e-03      NaN
231  Temperature       0  2.0  0.0   29  307.262302  33391.128478  2.000000  5.631784e-03      NaN
232  Temperature       0  2.0  0.0   30  307.254896  33516.602861  2.000000  7.356720e-03      NaN
233  Temperature       0  2.0  0.0   31  307.240644  16921.420021  1.871060  1.749784e-03      NaN
234  Temperature       0  2.0  0.0   32  307.248238  21901.419919  1.920312  9.757473e-04      NaN
235  Temperature       0  2.0  0.0   33  307.236696  10062.016534  1.775581  3.154355e-03      NaN
236  Temperature       0  2.0  0.0   34  307.252820  34612.240735  2.000000  7.673562e-03      NaN
237  Temperature       0  2.0  0.0   35  307.257167  32628.483582  1.997559  5.853072e-03      NaN
238  Temperature       0  2.0  0.0   36  307.251310  14533.426983  1.845052  3.739810e-03      NaN
239  Temperature       0  2.0  0.0   37  307.256405  34239.091505  2.000000  8.034183e-03      NaN
240  Temperature       0  2.0  0.0   38  307.239006  10060.743463  1.776374  9.387210e-04      NaN
241  Temperature       0  2.0  0.0   39  307.241632  22070.535704  1.914648  1.469224e-03      NaN
242  Temperature       0  2.0  0.0   40  307.254389  33510.453019  2.000000  4.546339e-03      NaN
243  Temperature       0  2.0  0.0   41  307.250156  34267.814249  2.000000  6.155330e-04      NaN
244  Temperature       0  2.0  0.0   42  307.255450  33412.277930  2.000000  7.140250e-03      NaN
245  Temperature       0  2.0  0.0   43  307.250600  23373.824854  1.928125  6.695639e-03      NaN
246  Temperature       0  2.0  0.0   44  307.244462  12703.010298  1.820367  2.345335e-03      NaN
247  Temperature       0  2.0  0.0   45  307.255767  30345.606028  1.977051  5.237002e-03      NaN
248  Temperature       0  2.0  0.0   46  307.260186  32822.370004  2.000000  4.123852e-03      NaN
249  Temperature       0  2.0  0.0   47  307.255478  33144.945296  2.000000  7.164540e-03      NaN
250  Temperature       0  2.0  0.0   48  307.241632  22070.535704  1.914648  1.469224e-03      NaN
251  Temperature       0  2.0  0.0   49  307.259973  32862.486047  2.000000  4.495691e-03      NaN
252  Temperature       0  2.0  0.0   50  307.244004  34639.471814  2.000000  1.150326e-03      NaN
253  Temperature       0  2.0  0.0   51  307.256341  34411.699710  2.000000  8.225757e-04      NaN
254  Temperature       0  2.0  0.0   52  307.248238  21901.419919  1.920312  9.757473e-04      NaN
255  Temperature       0  2.0  0.0   53  307.247659  14369.289003  1.841702  3.330723e-04      NaN
256  Temperature       0  2.0  0.0   54  307.252415  27582.268120  1.963672  7.415002e-03      NaN
257  Temperature       0  2.0  0.0   55  307.263554  32591.702754  2.000000  4.512113e-03      NaN
258  Temperature       0  2.0  0.0   56  307.258967  33314.102842  2.000000  5.166384e-03      NaN
259  Temperature       0  2.0  0.0   57  307.258724  27324.007172  1.961621  6.091914e-03      NaN
260  Temperature       0  2.0  0.0   58  307.245255  33840.046090  2.000000  6.144768e-17      NaN
261  Temperature       0  2.0  0.0   59  307.258967  33314.102842  2.000000  5.166384e-03      NaN
262  Temperature       0  2.0  0.0   60  307.252824  34509.874799  2.000000  5.961585e-03      NaN
263  Temperature       0  2.0  0.0   61  307.258040  34193.449348  2.000000  5.897933e-03      NaN
264  Temperature       0  2.0  0.0   62  307.264938  25622.218767  1.954395  2.544038e-04      NaN
265  Temperature       0  2.0  0.0   63  307.258067  22032.887311  1.926465  6.303423e-03      NaN
266  Temperature       0  2.0  0.0   64  307.254780  33840.046090  2.000000  7.647041e-03      NaN
267  Temperature       0  2.0  0.0   65  307.236696  10062.016534  1.775581  3.154355e-03      NaN
268  Temperature       0  2.0  0.0   66  307.240213  13164.681546  1.820631  6.261296e-04      NaN
269  Temperature       0  2.0  0.0   67  307.256415  33794.403933  2.000000  6.138782e-03      NaN
270  Temperature       0  2.0  0.0   68  307.251978  29355.479730  1.969727  1.835075e-03      NaN
271  Temperature       0  2.0  0.0   69  307.248628  26700.862206  1.956445  4.012438e-03      NaN
272  Temperature       0  2.0  0.0   70  307.259605  33194.027569  2.000000  4.588740e-03      NaN
273  Temperature       0  2.0  0.0   71  307.246254  19483.260061  1.896450  3.134115e-03      NaN
