,QOI,subset,p,s,b,beta0,beta1,beta2,beta12,gamma1,gamma2,objective,p-value
345,Temperature,0,2.0,1.0,42,306.85683883175255,-2.3141340083203357,-7.581384184512676,18.84496232774384,0.5,0.25,0.001525315177467191,
346,Temperature,0,2.0,1.0,43,305.80252103149655,36.1624210863929,-100.76165039765115,-27373.625196723773,2.8456923056044316,1.2715270069439817,0.001261907203301301,
347,Temperature,0,2.0,1.0,44,305.77249873501796,56.18633862159592,337.300120792034,-72930.72669882109,3.412983985660907,1.3394603674630057,0.0001042872161111325,
348,Temperature,0,2.0,1.0,45,305.7943383047446,39.31425390557366,13909.958238129351,-1923677.011793451,3.290830630098411,1.9999988779737214,0.000418719020547854,
349,Temperature,0,2.0,1.0,46,306.53966480399237,-1.7746221137922045,-5.684015567786635,15.45022416053983,0.5,0.25,0.0014461099603135749,
350,Temperature,0,2.0,1.0,47,305.7901767627554,25.67279599995554,-2337.6053646317723,-618289.7733068276,2.7667112390846773,1.9203681553143102,0.0010382286179801052,
351,Temperature,0,2.0,1.0,48,305.82523452705755,138.17596141347795,-625.6312186005357,-2134832.380715703,3.877664614771557,1.7855917937087207,0.0012507339580627077,
352,Temperature,0,2.0,1.0,49,306.5738392292135,-1.6508889953410018,-6.089512963683273,15.445907556981169,0.5,0.25,0.00155198383580222,
353,Temperature,0,2.0,1.0,50,305.7957642111915,44.331246398341186,2209.5576053199593,-1977808.3983396264,3.1825236735082565,1.9999999348706814,0.001378801120067763,
354,Temperature,0,2.0,1.0,51,305.79098000456054,21.08589128678235,5866.76495017307,-814883.6193839534,2.792766955187437,1.999999974898416,0.0015106104409494732,
355,Temperature,0,2.0,1.0,52,305.793570566293,28.366998294739606,6679.519528244798,-1224059.353313419,2.975,2.0,0.0005246549078727225,
356,Temperature,0,2.0,1.0,53,305.8218576968228,135.3516145938351,3641.753487946232,-6848112.862384279,4.0,1.9999999999999998,0.0006868274968490167,
357,Temperature,0,2.0,1.0,54,305.779956251678,38.20042538246309,2000.5604434511813,-277755.1505113929,3.186587202445258,1.6549875072844067,0.0009924549949376338,
358,Temperature,0,2.0,1.0,55,305.77392704662844,95.35251663114232,900.4877475266101,-222872.3295069225,3.999999979689081,1.4305111478570218,0.001269029675593154,
359,Temperature,0,2.0,1.0,56,305.8026743600717,39.66920115852446,-200.04046454393634,-65525.76618462788,2.9392026400427627,1.4111710671652875,0.0014159355601123308,
360,Temperature,0,2.0,1.0,57,306.94765588535455,-1.1733664255425797,-9.230613149784425,16.446918510038234,0.5,0.25,0.0012878217485108995,
361,Temperature,0,2.0,1.0,58,305.76320067683514,62.15083033826241,1579.772130883615,-199950.46796707384,4.0,1.4875,0.0008992898304570482,
362,Temperature,0,2.0,1.0,59,305.7741851576372,88.11422587840212,974.4614522315368,-214972.3134735328,3.999999992899865,1.441403502118093,0.0011916014168973908,
363,Temperature,0,2.0,1.0,60,305.7901539284645,129.8201305079215,1582.3152166630912,-816879.81643936,4.0,1.6111111111111112,0.0012209939200918264,
364,Temperature,0,2.0,1.0,61,306.50425633407195,-2.183588722811189,-5.007350966044213,16.166502802065523,0.5,0.25,0.0020216173292061062,
365,Temperature,0,2.0,1.0,62,305.7807149603209,16.650625838647134,14277.147446913095,-718489.3662874047,2.7175674244702206,1.9999995929521288,0.00037259403690416166,
366,Temperature,0,2.0,1.0,63,305.8215259929929,122.01343885760912,2617.379866832377,-6159947.191934027,3.896467816652268,1.9999942412010359,0.0017257852402635698,
367,Temperature,0,2.0,1.0,64,305.78014635341987,77.01069171786311,2141.4049097510683,-715203.3123535138,3.589558769339014,1.6908780464277804,0.00030322221317386893,
368,Temperature,0,2.0,1.0,65,305.79152475604093,23.043715751450353,13118.262769967194,-1016974.9509381363,2.975,2.0,0.0007746118375989629,
369,Temperature,0,2.0,1.0,66,305.7382824873977,137.14299549529753,123.64198102957334,-50905.03955518546,3.960002436485228,1.093866239442288,0.0007027941990873552,
370,Temperature,0,2.0,1.0,67,305.77965078451524,38.17189796559347,2071.6345280241394,-264583.5662685507,3.2297186355609417,1.647297313363611,0.00028716648140768986,
371,Temperature,0,2.0,1.0,68,305.75701382091574,112.06441466534329,799.5288619773667,-235543.04992867907,3.999999980218903,1.4084391314032105,0.0015910873546327838,
372,Temperature,0,2.0,1.0,69,306.82863437011076,-2.0161228978317287,-7.672161121797777,18.006303298020384,0.5,0.25,0.0016863989610813369,
373,Temperature,0,2.0,1.0,70,305.78412041735095,84.51941118279049,627.4711979071959,-215782.98893030072,3.7060206742678767,1.456155100483291,7.996104029640124e-05,
374,Temperature,0,2.0,1.0,71,306.5669777924541,-1.7796754494120002,-6.0079080047404805,15.97452267134921,0.5,0.25,0.0019050141894558456,
375,Temperature,0,2.0,1.0,72,305.7753601639054,10.630162807384744,7649.952923668234,-362712.8234133679,2.322222222222223,2.0,0.0003853324002273006,
376,Temperature,0,2.0,1.0,73,305.79843436833926,27.65737596397386,10103.834824263346,-1208548.9068682943,3.0630577891706383,1.9999997699558565,0.0006331261885089066,
377,Temperature,0,2.0,1.0,74,305.7582970967471,104.45087335229256,409.9545024397798,-109502.6201562093,4.0,1.2833333333333334,0.0019092605141042855,
378,Temperature,0,2.0,1.0,75,306.68288145055186,-1.1944711037106144,-7.391329090398833,15.162723314888442,0.5,0.25,0.001956502427959034,
379,Temperature,0,2.0,1.0,76,305.76499744699015,139.10980094525624,148.3790157596385,-76915.10692328478,3.999999575076922,1.1705250219180279,0.0005065786692500197,
380,Temperature,0,2.0,1.0,77,306.9068313186606,-2.167778197398281,-8.023658751942754,18.635927262523182,0.5,0.25,0.0018782077760381728,
381,Temperature,0,2.0,1.0,78,305.8215391956023,140.66166193227355,3664.7283984318146,-7236099.047062637,3.999999999999999,1.9999999999999996,0.0012453111647015708,
382,Temperature,0,2.0,1.0,79,305.77364834677195,18.7329470453066,5591.257473997184,-739200.9586230316,2.6416427380936818,1.9999999651996632,0.0008938201548144012,
383,Temperature,0,2.0,1.0,80,305.7612086327676,89.80759585925195,648.0878508493201,-137585.09648660125,3.9999999860297755,1.3550797631383462,0.0012901561092873131,
384,Temperature,0,2.0,1.0,81,305.74883682234895,62.12994270101634,371.230385635513,-63054.07757595512,3.559212435392763,1.2847632699994391,3.371221132029456e-05,
385,Temperature,0,2.0,1.0,82,305.7840109956145,19.29126439498952,6313.280721484018,-398731.4529657583,2.802279714151209,1.8639556414834306,0.0010301211260604695,
386,Temperature,0,2.0,1.0,83,306.5575543692926,-1.8984810493478592,-5.727569600584175,15.957505766337809,0.5,0.25,0.001331422014528889,
387,Temperature,0,2.0,1.0,84,305.80425913146036,42.25436075137138,-41.76130489246137,-12747.484613679095,2.8442053592278693,1.0939061191947133,0.0017277331302758452,
388,Temperature,0,2.0,1.0,85,305.81921841994176,61.11241245903882,-2217.4555791863963,-2757491.288566463,3.388900252649072,1.9999983832840522,0.0007527845886359192,
389,Temperature,0,2.0,1.0,86,305.7564555894764,108.64235530982961,758.4711807734586,-214927.44270198187,3.9999999950988974,1.3985769437796447,0.0013882659163934503,
390,Temperature,0,2.0,1.0,87,306.715618340731,-1.132757607103895,-7.73011030509129,15.344340966090325,0.5,0.25,0.0015432811931971311,
391,Temperature,0,2.0,1.0,88,305.7225421130527,157.7622046728728,39.91042924902474,-20302.40165179452,3.931707714841286,0.9007154590397213,0.001310575138272404,
392,Temperature,0,2.0,1.0,89,305.75181499008215,99.76506801848873,547.6974769006611,-137424.76080666503,3.999999941257392,1.3364885570862843,0.0013059427075187322,
393,Temperature,0,2.0,1.0,90,306.54349504583627,-0.913336376395683,-6.592221007471902,13.476608302999217,0.5000143561717323,0.250039496788099,0.0011810384559216066,
394,Temperature,0,2.0,1.0,91,306.54402937854184,-1.924505746886877,-5.558008709745373,15.793980864099062,0.5,0.25,0.0020807704965650703,
395,Temperature,0,2.0,1.0,92,305.79233373544156,28.039633563699464,7606.642619697871,-1212342.3709765011,2.975,2.0,0.00052785035371613,
396,Temperature,0,2.0,1.0,93,305.8176737391402,118.6249145889099,8956.148653369994,-6112938.3970695725,3.9999999999999996,1.9999999999999996,0.001751829677379876,
397,Temperature,0,2.0,1.0,94,306.99312480501334,-1.5023360423945407,-9.24285878066584,17.489881137737015,0.5,0.25,0.0015344941316216315,
398,Temperature,0,2.0,1.0,95,306.6251978955649,-2.017656582029012,-6.037227799789608,16.456623067798535,0.5,0.25,0.0021975471534371447,
399,Temperature,0,2.0,1.0,96,306.4744895322066,-1.9752175633907092,-4.992342301177684,15.499853808629933,0.5,0.25,0.0009450481890190003,
400,Temperature,0,2.0,1.0,97,307.16309210500316,-2.5223524446292935,-9.51832105681221,20.96919788319778,0.5,0.25,0.0018657162504993902,
401,Temperature,0,2.0,1.0,98,305.7994822483369,36.490501249863364,9857.462723227958,-1680260.1214897744,3.1976813482209034,1.9999992661168948,0.0003421407027381166,
402,Temperature,0,2.0,1.0,99,305.74302524524626,6.281027606811118,2727.1791892259425,-33664.91591082585,2.111596074848042,1.6485420099437607,0.0012528304945730576,
403,Temperature,0,2.0,1.0,100,305.7518785887253,65.30522199329116,952.0167814699835,-123754.37117705072,3.9999999779795266,1.39343170854297,0.0014676081925577475,
404,Temperature,0,inf,0.0,0,305.79955227936904,127.25471473972152,1431.225600998237,-793168.0534812871,4.0,1.6111111111111112,0.006208937701580415,
405,Temperature,0,inf,0.0,1,305.79703877503647,91.99785080012214,7449.955792161398,-2506294.794755591,3.8600176931276784,1.8808920687608728,1.9715574125431505e-06,
406,Temperature,0,inf,0.0,2,305.8143741131107,121.40346684145592,9840.916071590722,-6358606.162756757,4.0,1.9999999999999991,0.0025924806623472295,
407,Temperature,0,inf,0.0,3,305.802979095127,141.53940208899442,1883.2638626672092,-1669460.4537676985,3.999991627765433,1.7280525582038937,0.0019783407293919226,
408,Temperature,0,inf,0.0,4,305.81357284599267,120.92849114288573,9776.333689598061,-6311464.359616183,4.0,1.9999999999999998,0.003487596340956204,
409,Temperature,0,inf,0.0,5,305.7960986454662,117.11742941431055,1463.938175997587,-664787.5642924315,3.9999583431876093,1.595384701680056,0.0024703549758801065,
410,Temperature,0,inf,0.0,6,305.80868136908805,65.95280883987108,11592.393197465042,-3307072.2111869203,3.6429826559849805,1.9998562247119713,0.0030418333427331503,
411,Temperature,0,inf,0.0,7,305.81734452172094,110.03640656677747,11009.15008745247,-5704923.71061158,4.0,1.9999999999999991,0.004364196467250101,
412,Temperature,0,inf,0.0,8,305.7980217358102,104.52190738132397,4131.743491354513,-1415556.3298436902,3.999938423875527,1.751828344449291,0.005318972240922494,
413,Temperature,0,inf,0.0,9,305.8093913422364,83.38541603669947,4889.981035581917,-4130496.1328285085,3.6333713122957536,1.9994405553649055,0.0035237139399213373,
414,Temperature,0,inf,0.0,10,305.80704078605163,62.86134624070603,10923.529315902138,-3112091.180066982,3.570059010806845,1.999809832229511,0.005243121222679317,
415,Temperature,0,inf,0.0,11,305.80039053497575,74.56082529597842,10838.499349838537,-3805641.6377582895,3.638829850807973,1.9999745786975818,0.002115199182854638,
416,Temperature,0,inf,0.0,12,305.79919272499956,36.233149099768916,12382.363744942973,-1715272.6748701415,3.244433585926263,1.9999678570820456,0.004476586295040079,
417,Temperature,0,inf,0.0,13,305.8151020672485,94.03973632008322,3004.344952329292,-4662064.071509979,3.6987421593366916,1.999789265415632,0.0039802525369187726,
418,Temperature,0,inf,0.0,14,305.789568651116,105.84046736912704,1740.3352484233278,-583369.3818031804,3.999998095047197,1.5871263307494508,0.004006356644004053,
419,Temperature,0,inf,0.0,15,305.82370023185325,123.96472537944108,7744.133163570063,-6403681.866726031,3.9999999999999996,1.9999999999999996,0.004809052350832756,
420,Temperature,0,inf,0.0,16,305.8140168966363,121.5148126622883,9429.671033262242,-6312047.206829805,4.0,1.9999999999999996,0.003350162411225542,
421,Temperature,0,inf,0.0,17,305.79140584621643,104.82498704399072,2894.2125781971217,-946326.0660399748,3.9999919804635775,1.6777807252254495,0.0025217060592926913,
422,Temperature,0,inf,0.0,18,305.7937739481132,51.61302776836427,12440.229669541624,-2580595.6177453203,3.4059809233421117,1.999853974877273,0.002101573497487372,
423,Temperature,0,inf,0.0,19,305.7737982381687,134.52066330305274,329.98365783169027,-152809.72990600683,3.9999532012676298,1.2989585825716632,0.0012578924031412962,
424,Temperature,0,inf,0.0,20,305.77024291985856,104.90159762546256,659.3480275339854,-189591.33761008314,3.9999608215330964,1.3829000591214853,0.0010573746180286264,
425,Temperature,0,inf,0.0,21,305.79942368474167,124.80423839834926,1814.444576023377,-947664.8590024255,3.999953621430904,1.645540307654887,0.00618792119598917,
426,Temperature,0,inf,0.0,22,305.81127691707746,79.61778018493058,8911.186638903671,-4008667.8809649963,3.706783762329668,1.9999803987897309,0.00404305662954847,
427,Temperature,0,inf,0.0,23,305.7928109395044,38.169021606055985,13056.627785021017,-1860211.6322390386,3.216403096081083,1.999926067448929,0.0027237515830632144,
428,Temperature,0,inf,0.0,24,305.80790387810714,108.60847172394526,3090.566141101616,-1302244.9376604839,3.9999987814830082,1.7317758181356786,0.003600132584551984,
429,Temperature,0,inf,0.0,25,305.77473667051197,109.14633676461872,758.2436473916237,-240217.5486545247,3.991106111134286,1.4185058340601855,0.002283096693295097,
430,Temperature,0,inf,0.0,26,305.818615561876,129.09566804850462,7401.625021346855,-6723566.646413924,4.0,2.0,0.0035111483947062264,
431,Temperature,0,inf,0.0,27,305.76943125119305,101.83936915768481,412.3579256541531,-124036.92084997629,3.9208246011875874,1.3127748947469868,0.0006504377465670965,
432,Temperature,0,inf,0.0,28,305.8077607194155,109.24067336551146,2847.3185541339994,-1217955.9254161303,3.9999820480424564,1.7190830639178332,0.0036012707702785286,
433,Temperature,0,inf,0.0,29,305.8197681379819,125.01332589914155,8206.176574030515,-6533178.303793773,3.999999999999999,1.9999999999999996,0.005202189886311807,
434,Temperature,0,inf,0.0,30,305.7931275579935,100.8700374303982,3792.77524817304,-1139480.2320175865,3.999981927586488,1.7160141834661364,0.004187020805689693,
435,Temperature,0,inf,0.0,31,305.7874849361981,25.895516160882657,12586.740995852178,-1196961.2348553878,2.966220552883777,1.9998779017252861,0.0020369997718509896,
436,Temperature,0,inf,0.0,32,305.8067975181482,65.19398462415282,11461.667358063334,-3275007.8323042127,3.599538126423191,1.999900791558321,0.005348545316687964,
437,Temperature,0,inf,0.0,33,305.7906276009338,30.9956078526609,14921.23617957985,-1482308.7914587464,3.1352838958530036,1.999986106191956,0.0032551137001849313,
438,Temperature,0,inf,0.0,34,305.7943107663912,118.17416841172066,2082.085138733963,-1031108.2797160838,3.969144504298856,1.6726905790929485,7.173036229561733e-07,
439,Temperature,0,inf,0.0,35,305.80157027520164,58.70602586210812,14175.93015726173,-2930795.3317049984,3.5894225915128315,1.9983854889156658,0.0038486805853254627,
440,Temperature,0,inf,0.0,36,305.80274347677795,49.05410817024852,13511.508405967988,-2420483.2375316243,3.4668298632327943,1.9998940944414252,0.005457570443136656,
441,Temperature,0,inf,0.0,37,305.8080142560834,144.70852450389162,1774.5665057458355,-2026294.6375985865,3.999946586738226,1.760575917255917,0.0016150805267146798,
442,Temperature,0,inf,0.0,38,305.776557369057,122.0496771475032,417.5738056670276,-168231.24191660064,3.999509859085084,1.3345811135239063,0.0023383730206190884,
443,Temperature,0,inf,0.0,39,305.80857488619364,70.15810143319912,5887.049308741467,-2639256.1343567804,3.5861753222812296,1.9502239925933424,0.005544356083296957,
444,Temperature,0,inf,0.0,40,305.7938171911022,49.60100384948492,14393.118299219583,-2496634.4277953594,3.4343626899620494,1.9998814086367127,0.0015344141329051303,
445,Temperature,0,inf,0.0,41,305.79992950787044,126.05217585708344,3586.857836105543,-2003526.3161012582,3.9999555978691195,1.780470758294137,0.0020103718602606205,
446,Temperature,0,inf,0.0,42,305.7881341675651,108.12949652368633,1199.3726852568795,-419937.1308919249,3.9999991660544763,1.5248586208122261,0.004449499805982166,
447,Temperature,0,inf,0.0,43,305.8100758394272,74.96919925268097,7645.647616319662,-3734692.676059013,3.604649073294123,1.999949361732337,0.00438250844323021,
448,Temperature,0,inf,0.0,44,305.7911692956793,111.51651765448472,1442.2915536922958,-545815.7205546416,3.999989577950325,1.5671488220239862,0.004477532193439961,
449,Temperature,0,inf,0.0,45,305.82397341214994,128.75666982325686,6364.188688276404,-6632714.226540399,4.0,2.0,0.004014064849875546,
450,Temperature,0,inf,0.0,46,305.80937376288233,144.63046850559402,1306.425978875258,-1241583.3158499086,3.9999669103701283,1.6689417007167284,0.0034916941796479042,
451,Temperature,0,inf,0.0,47,305.7894481360289,40.87867811718266,14074.235453396539,-2010878.090689517,3.2904151912289517,1.9997422940759866,0.00414448193166797,
452,Temperature,0,inf,0.0,48,305.79849171534545,102.83839550329917,5202.740156132779,-1716045.5973544924,3.999925796757333,1.7878555943616283,0.005285620390646104,
453,Temperature,0,inf,0.0,49,305.7738813938031,126.87040959662214,437.4754286491023,-178175.59741184895,3.99997213339521,1.336105628501528,0.002022627610088219,
454,Temperature,0,inf,0.0,50,305.79795595991965,51.35708436615037,10018.862870356847,-2477999.4912233315,3.4041076319798687,1.9997785928245424,0.0029101917601676206,
455,Temperature,0,inf,0.0,51,305.78937287108687,36.797317711659154,14856.725656208238,-1801706.9859538553,3.2386836251813085,1.9999763051979254,0.0031778607961302306,
456,Temperature,0,inf,0.0,52,305.8240252594476,124.84850183665368,7457.308413520858,-6464310.746493287,4.0,2.0,0.0049033622753460555,
457,Temperature,0,inf,0.0,53,305.8180126789874,87.83862529327281,10973.378482629505,-4148683.735943766,3.8683029899435026,1.9846204102674614,0.003345776376785604,
458,Temperature,0,inf,0.0,54,305.79551202586504,130.56598808819422,1506.7382301000544,-916837.8334166581,3.999962283705097,1.6328000714299948,0.00043013932250189906,
459,Temperature,0,inf,0.0,55,305.7881319983395,108.12803246376677,1199.4265554867939,-419935.2662568014,3.9999991660544763,1.5248586208122261,0.0044493042845095854,
460,Temperature,0,inf,0.0,56,305.7868521453625,27.10864838926679,14812.416987853276,-1274069.4012727481,3.028972225056953,1.9999743266001038,0.00246758988678838,
461,Temperature,0,inf,0.0,57,305.814836611287,121.98360939994419,5811.941265497774,-3729678.8606356108,3.9999161820494926,1.9025645380135192,0.005289047202239903,
462,Temperature,0,inf,0.0,58,305.7991111875425,40.280649706802144,14983.264994303183,-1951573.3566157003,3.3660398851797355,1.9999085493050204,0.005283073740994199,
463,Temperature,0,inf,0.0,59,305.8020793723542,42.2375356029512,12833.365124256228,-2017427.419441741,3.3666639800344864,1.999788954915978,0.005230027079194879,
464,Temperature,0,inf,0.0,60,305.79795762344867,40.5822627170662,15949.213690069242,-2008503.622397171,3.3820839332442567,1.9998702799939783,0.005323896233052988,
465,Temperature,0,inf,0.0,61,305.79529756948926,64.44711019744184,1879.1121087575755,-420813.97006032756,3.625129225778046,1.6259695549596296,0.0007957612196213183,
466,Temperature,0,inf,0.0,62,305.8029368272721,132.19446418959208,4588.747072788893,-3138411.9880615994,3.999985558552182,1.8546636777641492,0.0016572173228508972,
467,Temperature,0,inf,0.0,63,305.80739703532026,61.04393524763805,11989.898878869199,-3045667.3955813604,3.5727405808178863,1.9999094080616486,0.004233767391971864,
468,Temperature,0,inf,0.0,64,305.81702190498424,109.6969805520207,11195.614250945351,-5700895.815556091,4.0,1.9999999999999996,0.004376805809943297,
469,Temperature,0,inf,0.0,65,305.79630067016643,116.79926527864619,2048.657446055539,-918222.3737754873,3.999954641555723,1.652989710869047,0.0038574578756690393,
470,Temperature,0,inf,0.0,66,305.80121005344046,113.76819978606406,5141.969115948198,-2097581.7785184314,4.0,1.8055555555555556,0.005883515865739708,
471,Temperature,0,inf,0.0,67,305.7964599304729,136.19454753812073,2059.4588893337027,-1288123.312541709,3.9999661450739934,1.6850901812680399,0.0021304968863528903,
472,Temperature,0,inf,0.0,68,305.81464978565987,71.92989336979461,7047.3053346459,-3511065.3638158524,3.6235376059470084,1.9998685547505748,0.005729659132950455,
473,Temperature,0,inf,0.0,69,305.7988426456013,72.4546419675016,12118.933835714732,-3079576.1016914276,3.7230027804087342,1.9652570655482116,0.0010970046733151156,
474,Temperature,0,inf,0.0,70,305.7982691530467,96.39372476776698,7351.966645136142,-2101739.0669609653,3.9999708614958887,1.8356808328847953,0.005031971202178742,
475,Temperature,0,inf,0.0,71,305.82715705306634,134.54647965693894,3782.1426300229523,-6855306.038752079,4.0,1.9999999999999996,0.004996320018314521,
476,Temperature,0,inf,0.0,72,305.80246784679326,97.10005738177097,4811.5980926626635,-2250860.006972317,3.8400330020813294,1.854181034698236,7.97458523231596e-05,
477,Temperature,0,inf,0.0,73,305.8237935817606,124.44150377744923,7639.245849524132,-6447981.905030288,3.999999999999999,1.9999999999999996,0.00482712851760324,
478,Temperature,0,inf,0.0,74,305.80892814572223,72.28694698438481,6306.275255359278,-3590174.487603086,3.5614818442577163,1.9999653821228107,0.0021961932815272676,
479,Temperature,0,inf,0.0,75,305.7850331392178,21.90270986620723,15675.488425871525,-1002582.2368801803,2.926152597407218,1.9999641650275168,0.0027848234053155395,
480,Temperature,0,inf,0.0,76,305.8240255270773,124.84896552364299,7457.103695897855,-6464330.059584474,4.0,2.0,0.004903439655195115,
481,Temperature,0,inf,0.0,77,305.79970585781643,124.67658339749535,3763.2320524767947,-2022908.1093823898,3.999978126239961,1.7853089057689728,0.0019471176833197811,
482,Temperature,0,inf,0.0,78,305.81439074912095,118.26035295435776,10205.749532609547,-6153688.528508669,3.9999999999999996,1.9999999999999996,0.002411890599603367,
483,Temperature,0,inf,0.0,79,305.7921923528163,100.14369315310626,3174.212794864721,-951584.9967060139,3.9999707694631095,1.6852615132297304,0.004127308013940788,
484,Temperature,0,inf,0.0,80,305.8076707843957,132.95496189508074,5957.921289521953,-4679552.265339961,3.9999762619044796,1.9275769070382411,0.0012133189067131374,
485,Temperature,0,inf,0.0,81,305.818016142595,138.28156709994744,5702.264856533271,-7210146.969823769,4.0,1.9999999999999996,0.0019933941740294205,
486,Temperature,0,inf,0.0,82,305.7982194221499,51.355632424567176,9557.172848180198,-2478688.6200045664,3.3966909947082025,1.9998924444515245,0.0028664445653289045,
487,Temperature,0,inf,0.0,83,305.814833942751,121.999117105686,5806.853698182472,-3727000.315939132,3.999977177195251,1.9024095552772953,0.005289139507164199,
488,Temperature,0,inf,0.0,84,305.798209504736,53.099329899074434,10750.294092619737,-2637520.4393579643,3.4009128014868484,1.9998969034278544,0.001369991666441158,
489,Temperature,0,inf,0.0,85,305.8010161123369,130.89070786733882,1771.6655394282127,-1098715.516304031,3.9999738826983946,1.6646290843869496,0.004916147550928513,
490,Temperature,0,inf,0.0,86,305.8075368388456,90.31054374664939,3326.0228243117517,-1232986.4339978995,3.8133668322666763,1.756101237554197,0.0002563964749344622,
491,Temperature,0,inf,0.0,87,305.8108504045282,70.6955221865178,8821.22220349063,-3495812.1023187903,3.616746593654776,1.9998197934590285,0.005318118906202526,
492,Temperature,0,inf,0.0,88,305.8103577849053,106.78624114474573,7911.315325753083,-5522269.406894052,3.8427610629599,1.999915042463611,0.002505520336860776,
493,Temperature,0,inf,0.0,89,305.79765380605016,107.55978585435963,3649.8050771569624,-1337255.9532876932,3.999989626789101,1.7357259824830904,0.0022455379366064154,
494,Temperature,0,inf,0.0,90,305.7913175533598,30.707996954512577,11434.060832207406,-1437769.3332641916,3.060982095201809,1.9999954092005892,0.002245845363404304,
495,Temperature,0,inf,0.0,91,305.8148636061817,89.85071885739414,4618.273491856593,-4495497.397515376,3.692268890967201,1.9997595852728955,0.002979943489931149,
496,Temperature,0,inf,0.0,92,305.8177648714527,128.75762098949235,6363.905000823596,-6632750.046044768,4.0,1.9999999999999998,0.0021946855867208156,
497,Temperature,0,inf,0.0,93,305.7832969560824,106.91164305230507,1039.8917199947127,-340399.0952162158,4.0,1.4875,0.0033980682674884556,
498,Temperature,0,inf,0.0,94,305.7968161473751,98.65158029075616,4705.700885582465,-1395103.5730458398,3.999979656331104,1.7574273387058479,0.0033442829330827826,
499,Temperature,0,inf,0.0,95,305.7939373632041,123.18270511488508,1584.5647465456339,-808656.672183031,3.999929532930402,1.6207253696666015,0.0011096234177110041,
500,Temperature,0,inf,0.0,96,305.78243199587297,139.86815671942344,300.0392289625835,-201258.73372962506,3.927383679869716,1.3436347545258176,0.0020240358475487282,
501,Temperature,0,inf,0.0,97,305.8003087177238,108.35483020496758,5810.539567065611,-2120530.0163351106,3.9999956768695153,1.8162591429863522,0.005620574119095427,
502,Temperature,0,inf,0.0,98,305.7970287853855,128.2895600815135,927.4178546218012,-473164.15437752364,3.9999658517564978,1.5135935110914978,0.0006956591033744979,
503,Temperature,0,inf,0.0,99,305.79949689192466,55.87686594979897,11692.288398819739,-2798707.335032922,3.463408367420419,1.9999607996459243,0.002074423589161669,
504,Temperature,0,inf,0.0,100,305.795832847008,117.07876327220427,2398.363092143774,-993496.7354810832,3.9999923248208353,1.6656881810075217,0.005044040142729668,
505,Temperature,0,inf,1.0,0,305.71152650212355,306.03776297562536,2.568918665438914,-3715.3398624046395,3.999948561936617,0.4688421467526092,0.000979635861139985,
506,Temperature,0,inf,1.0,1,308.21451627092296,-9.763358182543056,-11.103263752930793,46.881524397984954,0.5,0.25,0.00532057887451586,
507,Temperature,0,inf,1.0,2,304.7268064074529,50.004978184494945,5.767307265680415,-180.9985324463335,3.303316237075916,0.2500000002377828,0.0010384851381754615,
508,Temperature,0,inf,1.0,3,305.8959905897186,187.83268865877744,-14.553637805438807,-12396.126346016727,3.690813062048102,0.7873874496606623,0.0009768196531291938,
509,Temperature,0,inf,1.0,4,306.02091799124145,537.3625473670046,-1.0455570812257275,-2024.9618959367392,3.8238959168970004,0.25011294607783363,0.0006703523229902744,
510,Temperature,0,inf,1.0,5,304.7229871450047,80.03510435957614,5.7857524243000125,-304.2529229277148,3.43561412348635,0.25000416822979443,0.0008565086701108612,
511,Temperature,0,inf,1.0,6,305.8005367850722,0.35041563253465097,-173.7822052200701,423.45168308130275,0.5000459534687256,0.9249896987609347,0.0016095889044919656,
512,Temperature,0,inf,1.0,7,305.78596268814607,126.19200510817252,866.4149481275864,-416536.4074103854,3.999985726586823,1.4965480490859362,0.0006376595483019581,
513,Temperature,0,inf,1.0,8,307.36138923566807,13.882451334771355,-11.696450790095396,-30.977659515952553,1.1230757534503943,0.25020830594003163,0.0011577939395649316,
514,Temperature,0,inf,1.0,9,305.72795523504226,224.5094755460278,15.133415991354596,-13752.96748736023,3.999996261563502,0.7638311771341557,0.000642578749989914,
515,Temperature,0,inf,1.0,10,305.2707621909764,2.4012112042136784,-86737.9743119265,141704.64152297322,0.5001830072059419,1.8002874284481747,0.004400679555310054,
516,Temperature,0,inf,1.0,11,305.7522955911343,79.54079013173569,0.19705635359598317,-271.6450747300643,2.824015671759847,0.2500442082062362,0.0020658529371205547,
517,Temperature,0,inf,1.0,12,305.8746834200888,188.30596116323807,-30654.647338814397,-7619461.3549006265,4.0,2.0,0.0034025734421776407,
518,Temperature,0,inf,1.0,13,306.5471076336967,1319.9105754063548,-8.058647283542628,-8521.282054659114,3.999953551590441,0.3442367406096304,0.002960687994327246,
519,Temperature,0,inf,1.0,14,305.76344171977416,298.66010624420767,6.451294092078989,-15402.490899854496,3.9999755405778386,0.728180196237047,0.0019339046374383315,
520,Temperature,0,inf,1.0,15,305.84649036772146,127.94608729454755,-597.7888319364404,-5799985.788908525,4.0,1.9999999999999996,0.0012677807140493787,
521,Temperature,0,inf,1.0,16,305.44356945040767,-21.913816137722115,2.590691447427066,98.72350258168309,1.7018607127193586,0.2500134605802317,0.0033721561134283347,
522,Temperature,0,inf,1.0,17,305.46486953388285,101.21158914017106,5.620413306197764,-695.2258736319412,3.9999058626108805,0.39981791546337364,0.001602766032031499,
