             QOI  subset    p    s    b       beta0     beta1    gamma1  objective  p-value
321  Temperature       0  2.0  1.0   18  305.645843  2.395909  1.115601   0.010644      NaN
322  Temperature       0  2.0  1.0   19  305.624505  2.165012  1.036911   0.006771      NaN
323  Temperature       0  2.0  1.0   20  305.715431  2.924728  1.405945   0.011249      NaN
324  Temperature       0  2.0  1.0   21  305.607344  2.436418  1.076256   0.013769      NaN
325  Temperature       0  2.0  1.0   22  305.702551  2.556811  1.262625   0.010519      NaN
326  Temperature       0  2.0  1.0   23  305.762284  3.573528  1.631171   0.010925      NaN
327  Temperature       0  2.0  1.0   24  305.780540  3.799636  1.758389   0.011906      NaN
328  Temperature       0  2.0  1.0   25  305.623879  2.361109  1.076607   0.003610      NaN
329  Temperature       0  2.0  1.0   26  305.570039  2.169555  0.941711   0.008364      NaN
330  Temperature       0  2.0  1.0   27  305.618644  2.226536  1.031742   0.012601      NaN
331  Temperature       0  2.0  1.0   28  305.600902  2.318888  1.027627   0.021010      NaN
332  Temperature       0  2.0  1.0   29  305.660221  2.153166  1.069381   0.008688      NaN
333  Temperature       0  2.0  1.0   30  305.673463  2.844673  1.287929   0.006267      NaN
334  Temperature       0  2.0  1.0   31  305.630531  2.256640  1.072291   0.007365      NaN
335  Temperature       0  2.0  1.0   32  305.591281  2.158482  0.954910   0.006443      NaN
336  Temperature       0  2.0  1.0   33  305.577565  1.870352  0.853923   0.011606      NaN
337  Temperature       0  2.0  1.0   34  305.625883  2.251944  1.045543   0.014285      NaN
338  Temperature       0  2.0  1.0   35  305.499892  2.048485  0.811361   0.017474      NaN
339  Temperature       0  2.0  1.0   36  305.783853  3.540221  1.707960   0.011083      NaN
340  Temperature       0  2.0  1.0   37  305.622419  2.436985  1.107973   0.014056      NaN
341  Temperature       0  2.0  1.0   38  305.567927  2.270748  0.969614   0.010859      NaN
342  Temperature       0  2.0  1.0   39  305.706337  3.108038  1.417082   0.011742      NaN
343  Temperature       0  2.0  1.0   40  305.737237  2.812600  1.407190   0.010003      NaN
344  Temperature       0  2.0  1.0   41  305.711863  2.724293  1.327087   0.012295      NaN
345  Temperature       0  2.0  1.0   42  305.779406  3.921579  1.759006   0.012028      NaN
346  Temperature       0  2.0  1.0   43  305.711126  2.935724  1.391903   0.008326      NaN
347  Temperature       0  2.0  1.0   44  305.541621  2.167072  0.899740   0.012757      NaN
348  Temperature       0  2.0  1.0   45  305.755287  3.262086  1.581139   0.015686      NaN
349  Temperature       0  2.0  1.0   46  305.739378  2.793790  1.419503   0.016298      NaN
350  Temperature       0  2.0  1.0   47  305.526777  2.102122  0.864014   0.017471      NaN
351  Temperature       0  2.0  1.0   48  305.750367  3.444188  1.593726   0.019291      NaN
352  Temperature       0  2.0  1.0   49  305.758200  3.736871  1.656188   0.023736      NaN
353  Temperature       0  2.0  1.0   50  305.615766  2.419028  1.098387   0.014883      NaN
354  Temperature       0  2.0  1.0   51  305.703000  3.203725  1.440531   0.010671      NaN
355  Temperature       0  2.0  1.0   52  305.670643  2.565385  1.233263   0.017159      NaN
356  Temperature       0  2.0  1.0   53  305.758629  3.170753  1.521823   0.007915      NaN
357  Temperature       0  2.0  1.0   54  305.459727  2.016118  0.756266   0.009491      NaN
358  Temperature       0  2.0  1.0   55  305.665417  2.570627  1.198768   0.017054      NaN
359  Temperature       0  2.0  1.0   56  305.703277  2.420159  1.252957   0.011809      NaN
360  Temperature       0  2.0  1.0   57  305.731478  2.840418  1.381042   0.012195      NaN
361  Temperature       0  2.0  1.0   58  305.760911  2.954171  1.493449   0.003680      NaN
362  Temperature       0  2.0  1.0   59  305.645706  2.312176  1.096581   0.022142      NaN
363  Temperature       0  2.0  1.0   60  305.728801  2.648688  1.322799   0.009468      NaN
364  Temperature       0  2.0  1.0   61  305.694133  2.639179  1.276291   0.012914      NaN
365  Temperature       0  2.0  1.0   62  305.568981  2.253603  0.972073   0.009022      NaN
366  Temperature       0  2.0  1.0   63  305.770230  3.638225  1.681676   0.011014      NaN
367  Temperature       0  2.0  1.0   64  305.659683  2.624500  1.188683   0.005553      NaN
368  Temperature       0  2.0  1.0   65  305.711086  2.572417  1.287630   0.008631      NaN
369  Temperature       0  2.0  1.0   66  305.700288  2.560107  1.269309   0.016504      NaN
370  Temperature       0  2.0  1.0   67  305.567305  2.161434  0.944472   0.013186      NaN
371  Temperature       0  2.0  1.0   68  305.660056  2.641305  1.193696   0.005792      NaN
372  Temperature       0  2.0  1.0   69  305.661940  2.368934  1.154725   0.010828      NaN
373  Temperature       0  2.0  1.0   70  305.786049  4.457361  1.888516   0.013260      NaN
374  Temperature       0  2.0  1.0   71  305.454268  2.060867  0.768962   0.012384      NaN
375  Temperature       0  2.0  1.0   72  305.677378  2.570797  1.214822   0.014199      NaN
376  Temperature       0  2.0  1.0   73  305.624852  2.199411  1.044840   0.006812      NaN
377  Temperature       0  2.0  1.0   74  305.670791  2.279218  1.114948   0.011833      NaN
378  Temperature       0  2.0  1.0   75  305.730560  2.973301  1.399166   0.011284      NaN
379  Temperature       0  2.0  1.0   76  305.597402  2.345354  1.047249   0.012820      NaN
380  Temperature       0  2.0  1.0   77  305.661856  2.634779  1.222521   0.005811      NaN
381  Temperature       0  2.0  1.0   78  305.752170  3.279728  1.528904   0.010624      NaN
382  Temperature       0  2.0  1.0   79  305.657023  2.489518  1.159022   0.006963      NaN
383  Temperature       0  2.0  1.0   80  305.722766  2.893004  1.379313   0.010293      NaN
384  Temperature       0  2.0  1.0   81  305.642376  2.383778  1.100947   0.009522      NaN
385  Temperature       0  2.0  1.0   82  305.694606  2.576538  1.277724   0.013842      NaN
386  Temperature       0  2.0  1.0   83  305.701932  2.704878  1.292405   0.007777      NaN
387  Temperature       0  2.0  1.0   84  305.758384  3.545599  1.607256   0.014256      NaN
388  Temperature       0  2.0  1.0   85  305.740839  2.584128  1.347286   0.005915      NaN
389  Temperature       0  2.0  1.0   86  305.692132  2.496206  1.233382   0.011834      NaN
390  Temperature       0  2.0  1.0   87  305.659222  2.400290  1.128407   0.010167      NaN
391  Temperature       0  2.0  1.0   88  305.707022  2.973351  1.383671   0.014528      NaN
392  Temperature       0  2.0  1.0   89  305.706716  2.877060  1.359460   0.004334      NaN
393  Temperature       0  2.0  1.0   90  305.418020  1.950041  0.692608   0.009536      NaN
394  Temperature       0  2.0  1.0   91  305.681650  2.531931  1.212912   0.009559      NaN
395  Temperature       0  2.0  1.0   92  305.739996  3.219602  1.508252   0.023785      NaN
396  Temperature       0  2.0  1.0   93  305.748966  3.079920  1.516553   0.013381      NaN
397  Temperature       0  2.0  1.0   94  305.744529  3.155764  1.480998   0.011188      NaN
398  Temperature       0  2.0  1.0   95  305.622478  2.168427  1.026824   0.013912      NaN
399  Temperature       0  2.0  1.0   96  305.672917  2.303897  1.155919   0.012878      NaN
400  Temperature       0  2.0  1.0   97  305.730865  2.850329  1.386922   0.014014      NaN
401  Temperature       0  2.0  1.0   98  305.650318  2.508884  1.161529   0.014252      NaN
402  Temperature       0  2.0  1.0   99  305.668509  2.408760  1.175971   0.013999      NaN
403  Temperature       0  2.0  1.0  100  305.560389  2.054827  0.901123   0.018587      NaN
404  Temperature       0  inf  0.0    0  305.617627  2.280528  1.046246   0.019033      NaN
405  Temperature       0  inf  0.0    1  305.694237  2.285718  1.164453   0.012088      NaN
406  Temperature       0  inf  0.0    2  305.501158  1.997162  0.798910   0.011074      NaN
407  Temperature       0  inf  0.0    3  305.595386  2.033223  0.943669   0.014971      NaN
408  Temperature       0  inf  0.0    4  305.693666  2.368810  1.198052   0.010904      NaN
409  Temperature       0  inf  0.0    5  305.533310  2.122810  0.880046   0.013508      NaN
410  Temperature       0  inf  0.0    6  305.441999  2.006541  0.746419   0.015527      NaN
411  Temperature       0  inf  0.0    7  305.556228  2.086902  0.901611   0.017019      NaN
412  Temperature       0  inf  0.0    8  305.617627  2.280530  1.046246   0.019033      NaN
413  Temperature       0  inf  0.0    9  305.543874  1.961523  0.847656   0.016677      NaN
414  Temperature       0  inf  0.0   10  305.637204  2.316164  1.089204   0.017029      NaN
415  Temperature       0  inf  0.0   11  305.689283  2.546833  1.237440   0.016172      NaN
416  Temperature       0  inf  0.0   12  305.635684  2.393243  1.098136   0.014590      NaN
417  Temperature       0  inf  0.0   13  305.718808  2.592384  1.311108   0.013880      NaN
418  Temperature       0  inf  0.0   14  305.644899  2.594860  1.164280   0.018234      NaN
419  Temperature       0  inf  0.0   15  305.577119  2.021305  0.894450   0.002886      NaN
420  Temperature       0  inf  0.0   16  305.567164  2.068616  0.909180   0.015707      NaN
421  Temperature       0  inf  0.0   17  305.554205  2.363424  0.977894   0.011227      NaN
422  Temperature       0  inf  0.0   18  305.733747  2.889040  1.423584   0.006627      NaN
423  Temperature       0  inf  0.0   19  305.633880  2.336321  1.092315   0.018125      NaN
424  Temperature       0  inf  0.0   20  305.617627  2.280528  1.046246   0.019033      NaN
425  Temperature       0  inf  0.0   21  305.617627  2.280528  1.046246   0.019033      NaN
426  Temperature       0  inf  0.0   22  305.617625  2.280549  1.046246   0.019033      NaN
427  Temperature       0  inf  0.0   23  305.652977  2.431913  1.147206   0.017401      NaN
428  Temperature       0  inf  0.0   24  305.555021  2.159968  0.921712   0.014333      NaN
429  Temperature       0  inf  0.0   25  305.641027  2.406747  1.121924   0.017865      NaN
430  Temperature       0  inf  0.0   26  305.401727  2.025278  0.698598   0.012090      NaN
431  Temperature       0  inf  0.0   27  305.653098  2.636828  1.192442   0.016774      NaN
432  Temperature       0  inf  0.0   28  305.341189  1.929883  0.606321   0.007988      NaN
433  Temperature       0  inf  0.0   29  305.555598  2.120266  0.908439   0.016688      NaN
434  Temperature       0  inf  0.0   30  305.617627  2.280528  1.046246   0.019033      NaN
435  Temperature       0  inf  0.0   31  305.550324  2.055057  0.872070   0.012239      NaN
436  Temperature       0  inf  0.0   32  305.617909  2.207829  1.028781   0.012791      NaN
437  Temperature       0  inf  0.0   33  305.662306  2.195025  1.107400   0.012416      NaN
438  Temperature       0  inf  0.0   34  305.706950  2.466027  1.234277   0.012550      NaN
439  Temperature       0  inf  0.0   35  305.617628  2.280526  1.046246   0.019033      NaN
440  Temperature       0  inf  0.0   36  305.566786  2.104808  0.917236   0.012363      NaN
441  Temperature       0  inf  0.0   37  305.641959  2.261501  1.075553   0.013661      NaN
442  Temperature       0  inf  0.0   38  305.556471  2.203253  0.938148   0.015330      NaN
443  Temperature       0  inf  0.0   39  305.565186  2.442121  1.024967   0.009858      NaN
444  Temperature       0  inf  0.0   40  305.707479  2.851594  1.348531   0.011708      NaN
445  Temperature       0  inf  0.0   41  305.722046  2.866597  1.398336   0.006073      NaN
446  Temperature       0  inf  0.0   42  305.638381  2.323505  1.063961   0.002645      NaN
447  Temperature       0  inf  0.0   43  305.678923  2.700194  1.256657   0.016515      NaN
448  Temperature       0  inf  0.0   44  305.690302  2.865982  1.333822   0.014912      NaN
449  Temperature       0  inf  0.0   45  305.604748  2.225721  1.012321   0.018853      NaN
450  Temperature       0  inf  0.0   46  305.605486  2.536382  1.100395   0.012640      NaN
451  Temperature       0  inf  0.0   47  305.713691  2.427638  1.234456   0.017247      NaN
452  Temperature       0  inf  0.0   48  305.673910  2.148874  1.087949   0.010091      NaN
453  Temperature       0  inf  0.0   49  305.668705  2.117989  1.067474   0.011041      NaN
454  Temperature       0  inf  0.0   50  305.676631  2.658967  1.236187   0.018028      NaN
455  Temperature       0  inf  0.0   51  305.642849  2.147281  1.036259   0.015432      NaN
456  Temperature       0  inf  0.0   52  305.617627  2.280528  1.046246   0.019033      NaN
457  Temperature       0  inf  0.0   53  305.563872  2.215909  0.949691   0.016827      NaN
458  Temperature       0  inf  0.0   54  305.655139  2.113185  1.041227   0.006942      NaN
459  Temperature       0  inf  0.0   55  305.644899  2.594858  1.164280   0.018234      NaN
460  Temperature       0  inf  0.0   56  305.709712  2.805454  1.340804   0.013001      NaN
461  Temperature       0  inf  0.0   57  305.617610  2.280441  1.046195   0.019033      NaN
462  Temperature       0  inf  0.0   58  305.648124  2.565437  1.163276   0.018502      NaN
463  Temperature       0  inf  0.0   59  305.621545  2.280528  1.046246   0.015115      NaN
464  Temperature       0  inf  0.0   60  305.621545  2.280528  1.046246   0.015116      NaN
465  Temperature       0  inf  0.0   61  305.624140  2.433285  1.097032   0.017437      NaN
466  Temperature       0  inf  0.0   62  305.582358  1.998740  0.913106   0.016285      NaN
467  Temperature       0  inf  0.0   63  305.551104  2.159966  0.921712   0.018251      NaN
468  Temperature       0  inf  0.0   64  305.617626  2.280534  1.046246   0.019033      NaN
469  Temperature       0  inf  0.0   65  305.631136  2.419354  1.101499   0.018657      NaN
470  Temperature       0  inf  0.0   66  305.641632  2.319451  1.092917   0.018389      NaN
471  Temperature       0  inf  0.0   67  305.676690  2.544991  1.237142   0.003577      NaN
472  Temperature       0  inf  0.0   68  305.617604  2.280471  1.046195   0.019033      NaN
473  Temperature       0  inf  0.0   69  305.611591  2.213878  1.013074   0.015578      NaN
474  Temperature       0  inf  0.0   70  305.622007  2.335079  1.065918   0.018969      NaN
475  Temperature       0  inf  0.0   71  305.471664  2.089197  0.790202   0.013416      NaN
476  Temperature       0  inf  0.0   72  305.654399  2.317794  1.103757   0.014568      NaN
477  Temperature       0  inf  0.0   73  305.523263  2.261826  0.915446   0.009051      NaN
478  Temperature       0  inf  0.0   74  305.617627  2.280528  1.046246   0.019033      NaN
479  Temperature       0  inf  0.0   75  305.617629  2.280523  1.046246   0.019033      NaN
480  Temperature       0  inf  0.0   76  305.704474  2.423917  1.225922   0.015967      NaN
481  Temperature       0  inf  0.0   77  305.726738  2.771179  1.378691   0.006109      NaN
482  Temperature       0  inf  0.0   78  305.510397  1.950466  0.799032   0.013355      NaN
483  Temperature       0  inf  0.0   79  305.617627  2.280530  1.046246   0.019033      NaN
484  Temperature       0  inf  0.0   80  305.582348  1.998721  0.913086   0.016285      NaN
485  Temperature       0  inf  0.0   81  305.541520  2.012445  0.858561   0.014191      NaN
486  Temperature       0  inf  0.0   82  305.617627  2.280529  1.046246   0.019033      NaN
487  Temperature       0  inf  0.0   83  305.476214  2.170386  0.836751   0.016087      NaN
488  Temperature       0  inf  0.0   84  305.652977  2.431914  1.147206   0.017401      NaN
489  Temperature       0  inf  0.0   85  305.617629  2.280520  1.046246   0.019033      NaN
490  Temperature       0  inf  0.0   86  305.628665  2.342750  1.084838   0.017084      NaN
491  Temperature       0  inf  0.0   87  305.602975  2.124567  0.985422   0.018835      NaN
492  Temperature       0  inf  0.0   88  305.617627  2.280527  1.046246   0.019033      NaN
493  Temperature       0  inf  0.0   89  305.560411  2.098005  0.911377   0.016558      NaN
494  Temperature       0  inf  0.0   90  305.661845  2.440304  1.165468   0.014548      NaN
495  Temperature       0  inf  0.0   91  305.617627  2.280528  1.046246   0.019033      NaN
496  Temperature       0  inf  0.0   92  305.324589  1.916523  0.586043   0.010580      NaN
497  Temperature       0  inf  0.0   93  305.704427  2.526775  1.257492   0.006084      NaN
498  Temperature       0  inf  0.0   94  305.557793  2.210646  0.939955   0.016599      NaN
499  Temperature       0  inf  0.0   95  305.621545  2.280528  1.046246   0.015116      NaN
500  Temperature       0  inf  0.0   96  305.657245  2.497970  1.169048   0.016662      NaN
501  Temperature       0  inf  0.0   97  305.617626  2.280536  1.046246   0.019033      NaN
502  Temperature       0  inf  0.0   98  305.613005  2.361074  1.091211   0.001328      NaN
503  Temperature       0  inf  0.0   99  305.651266  2.423147  1.141835   0.017486      NaN
504  Temperature       0  inf  0.0  100  305.664719  2.673412  1.227951   0.016808      NaN
505  Temperature       0  inf  1.0    0  305.687617  2.684434  1.277485   0.009156      NaN
506  Temperature       0  inf  1.0    1  305.700528  3.437828  1.481620   0.012115      NaN
507  Temperature       0  inf  1.0    2  305.403153  2.079681  0.711013   0.005565      NaN
508  Temperature       0  inf  1.0    3  305.747834  3.118947  1.526168   0.006882      NaN
509  Temperature       0  inf  1.0    4  305.754201  3.908500  1.683328   0.011781      NaN
510  Temperature       0  inf  1.0    5  305.192982  1.989501  0.512796   0.004300      NaN
511  Temperature       0  inf  1.0    6  305.605688  2.182648  0.994505   0.008198      NaN
512  Temperature       0  inf  1.0    7  305.680603  2.709810  1.254628   0.004801      NaN
513  Temperature       0  inf  1.0    8  305.741516  4.000946  1.680496   0.022350      NaN
514  Temperature       0  inf  1.0    9  305.706253  3.061438  1.394670   0.007915      NaN
515  Temperature       0  inf  1.0   10  305.730953  3.992877  1.693712   0.011394      NaN
516  Temperature       0  inf  1.0   11  305.679646  2.359347  1.174658   0.009181      NaN
517  Temperature       0  inf  1.0   12  305.743751  3.584796  1.594119   0.012845      NaN
518  Temperature       0  inf  1.0   13  305.747948  4.390594  1.752319   0.022418      NaN
519  Temperature       0  inf  1.0   14  305.685710  2.533738  1.227534   0.007631      NaN
520  Temperature       0  inf  1.0   15  305.747509  3.137326  1.496908   0.007174      NaN
521  Temperature       0  inf  1.0   16  305.678939  2.325815  1.182894   0.016755      NaN
522  Temperature       0  inf  1.0   17  305.683588  2.481379  1.189100   0.004705      NaN
523  Temperature       0  inf  1.0   18  305.571561  1.889450  0.883146   0.023221      NaN
524  Temperature       0  inf  1.0   19  305.758419  3.137491  1.522846   0.003754      NaN
525  Temperature       0  inf  1.0   20  305.659733  2.244075  1.103606   0.007750      NaN
526  Temperature       0  inf  1.0   21  305.633220  2.674081  1.176329   0.018614      NaN
527  Temperature       0  inf  1.0   22  305.654641  2.645498  1.203423   0.003755      NaN
528  Temperature       0  inf  1.0   23  305.577492  1.802047  0.850708   0.013287      NaN
529  Temperature       0  inf  1.0   24  305.642833  2.351285  1.103105   0.005793      NaN
530  Temperature       0  inf  1.0   25  305.756867  4.415166  1.806878   0.021237      NaN
531  Temperature       0  inf  1.0   26  305.693661  2.973352  1.383464   0.010131      NaN
532  Temperature       0  inf  1.0   27  305.707187  2.549715  1.289480   0.011848      NaN
533  Temperature       0  inf  1.0   28  305.754601  3.693165  1.636442   0.013316      NaN
534  Temperature       0  inf  1.0   29  305.751550  4.751391  1.807319   0.022203      NaN
535  Temperature       0  inf  1.0   30  305.796024  4.046970  1.814636   0.012104      NaN
536  Temperature       0  inf  1.0   31  305.679734  2.709218  1.258030   0.003902      NaN
537  Temperature       0  inf  1.0   32  305.552142  1.779204  0.824870   0.022641      NaN
538  Temperature       0  inf  1.0   33  305.716004  2.680653  1.349776   0.014731      NaN
539  Temperature       0  inf  1.0   34  305.664343  2.568873  1.181641   0.006806      NaN
540  Temperature       0  inf  1.0   35  305.678560  2.316713  1.145714   0.004837      NaN
541  Temperature       0  inf  1.0   36  305.705188  2.634464  1.310786   0.007296      NaN
542  Temperature       0  inf  1.0   37  305.702351  2.595129  1.299984   0.006143      NaN
543  Temperature       0  inf  1.0   38  305.668096  2.349324  1.139567   0.009811      NaN
544  Temperature       0  inf  1.0   39  305.732960  2.877046  1.435828   0.013371      NaN
545  Temperature       0  inf  1.0   40  305.720376  2.512888  1.301908   0.006331      NaN
546  Temperature       0  inf  1.0   41  305.520325  1.824383  0.786865   0.021162      NaN
547  Temperature       0  inf  1.0   42  305.741085  4.581215  1.737766   0.022915      NaN
548  Temperature       0  inf  1.0   43  305.672715  2.215261  1.149235   0.014968      NaN
549  Temperature       0  inf  1.0   44  305.680423  3.492639  1.450769   0.010402      NaN
550  Temperature       0  inf  1.0   45  305.713318  3.125697  1.464880   0.007962      NaN
551  Temperature       0  inf  1.0   46  305.675649  2.447108  1.213330   0.010478      NaN
552  Temperature       0  inf  1.0   47  305.616086  2.422581  1.081525   0.005390      NaN
553  Temperature       0  inf  1.0   48  305.682501  2.662518  1.249913   0.004321      NaN
554  Temperature       0  inf  1.0   49  305.768249  5.612259  1.989355   0.020256      NaN
555  Temperature       0  inf  1.0   50  305.608011  2.197708  1.002836   0.007903      NaN
556  Temperature       0  inf  1.0   51  305.531011  1.863951  0.811361   0.021729      NaN
557  Temperature       0  inf  1.0   52  305.617025  2.470090  1.081425   0.009801      NaN
558  Temperature       0  inf  1.0   53  305.568792  2.150766  0.970919   0.009700      NaN
559  Temperature       0  inf  1.0   54  305.649962  2.228135  1.073747   0.008577      NaN
560  Temperature       0  inf  1.0   55  305.692740  3.665729  1.489783   0.015409      NaN
561  Temperature       0  inf  1.0   56  305.727173  3.129283  1.439701   0.008710      NaN
562  Temperature       0  inf  1.0   57  305.714699  2.666960  1.323438   0.009740      NaN
563  Temperature       0  inf  1.0   58  305.703466  2.442348  1.267638   0.014872      NaN
564  Temperature       0  inf  1.0   59  305.688842  3.488253  1.453259   0.015766      NaN
565  Temperature       0  inf  1.0   60  305.617931  2.293505  1.041729   0.008033      NaN
566  Temperature       0  inf  1.0   61  305.473318  1.984862  0.767334   0.012905      NaN
567  Temperature       0  inf  1.0   62  305.487175  2.129222  0.827393   0.004338      NaN
568  Temperature       0  inf  1.0   63  305.739451  3.793560  1.619765   0.017528      NaN
569  Temperature       0  inf  1.0   64  305.765852  3.977493  1.736789   0.008440      NaN
570  Temperature       0  inf  1.0   65  305.698263  2.900159  1.331375   0.004859      NaN
571  Temperature       0  inf  1.0   66  305.743990  2.756379  1.402348   0.008744      NaN
572  Temperature       0  inf  1.0   67  305.733888  3.203476  1.476156   0.008140      NaN
573  Temperature       0  inf  1.0   68  305.498305  1.919937  0.778239   0.019707      NaN
574  Temperature       0  inf  1.0   69  305.644191  2.154719  1.051114   0.006367      NaN
575  Temperature       0  inf  1.0   70  305.762045  5.144289  1.962207   0.013652      NaN
576  Temperature       0  inf  1.0   71  305.720969  2.983743  1.422201   0.002706      NaN
577  Temperature       0  inf  1.0   72  305.797953  4.780157  1.948926   0.007592      NaN
578  Temperature       0  inf  1.0   73  305.771648  5.421048  2.000000   0.019638      NaN
579  Temperature       0  inf  1.0   74  305.713877  2.591746  1.344173   0.018542      NaN
580  Temperature       0  inf  1.0   75  305.615153  2.285309  1.074600   0.013217      NaN
581  Temperature       0  inf  1.0   76  305.777419  2.786820  1.541097   0.011628      NaN
582  Temperature       0  inf  1.0   77  305.303931  1.867419  0.559589   0.016369      NaN
583  Temperature       0  inf  1.0   78  305.765880  5.490045  1.962484   0.020563      NaN
584  Temperature       0  inf  1.0   79  305.737793  4.369362  1.700477   0.023156      NaN
585  Temperature       0  inf  1.0   80  305.482959  1.918906  0.767090   0.012247      NaN
586  Temperature       0  inf  1.0   81  305.749874  4.362891  1.728326   0.017038      NaN
587  Temperature       0  inf  1.0   82  305.699154  2.589601  1.253613   0.005079      NaN
588  Temperature       0  inf  1.0   83  305.579603  1.954916  0.900635   0.006596      NaN
589  Temperature       0  inf  1.0   84  305.681911  2.386493  1.188146   0.008972      NaN
590  Temperature       0  inf  1.0   85  305.673970  2.804497  1.260775   0.011830      NaN
591  Temperature       0  inf  1.0   86  305.554116  1.891946  0.833822   0.011772      NaN
592  Temperature       0  inf  1.0   87  305.662259  2.362390  1.122201   0.003570      NaN
593  Temperature       0  inf  1.0   88  305.752495  3.742278  1.655322   0.011831      NaN
594  Temperature       0  inf  1.0   89  305.714274  2.590671  1.312423   0.011980      NaN
595  Temperature       0  inf  1.0   90  305.696141  3.286622  1.445789   0.012388      NaN
596  Temperature       0  inf  1.0   91  305.623496  2.284579  1.067022   0.006379      NaN
597  Temperature       0  inf  1.0   92  305.684391  2.418484  1.195009   0.010574      NaN
598  Temperature       0  inf  1.0   93  305.793315  4.993285  1.988965   0.014508      NaN
599  Temperature       0  inf  1.0   94  305.559537  2.476599  1.028280   0.005733      NaN
600  Temperature       0  inf  1.0   95  305.690158  2.291269  1.188504   0.011590      NaN
601  Temperature       0  inf  1.0   96  305.394300  1.894386  0.656047   0.011541      NaN
602  Temperature       0  inf  1.0   97  305.661600  2.264891  1.107937   0.008991      NaN
603  Temperature       0  inf  1.0   98  305.793929  4.007478  1.801500   0.012228      NaN
604  Temperature       0  inf  1.0   99  305.793930  4.007473  1.801500   0.012228      NaN
605  Temperature       0  inf  1.0  100  305.626400  2.028283  0.996061   0.013991      NaN
