             QOI  subset    p    s    b       beta0         beta1    gamma1     objective  p-value
570  Temperature       0  inf  1.0   65  307.233902  1.483107e+05  1.626451  9.445786e-03      NaN
571  Temperature       0  inf  1.0   66  307.227818  6.717725e+05  1.803792  1.730722e-03      NaN
572  Temperature       0  inf  1.0   67  307.246606  2.731120e+06  2.000000  4.193186e-03      NaN
573  Temperature       0  inf  1.0   68  307.246856  4.813250e+05  1.773817  5.743353e-03      NaN
574  Temperature       0  inf  1.0   69  307.249104  4.688191e+05  1.773905  4.938780e-03      NaN
575  Temperature       0  inf  1.0   70  307.261038  2.594491e+06  2.000000  6.500232e-03      NaN
576  Temperature       0  inf  1.0   71  307.249900  2.831846e+06  2.000000  1.161620e-04      NaN
577  Temperature       0  inf  1.0   72  307.265781  2.640857e+06  2.000000  1.759273e-03      NaN
578  Temperature       0  inf  1.0   73  307.242196  8.600261e+05  1.840644  2.329638e-04      NaN
579  Temperature       0  inf  1.0   74  307.232608  8.474057e+04  1.550537  4.350799e-03      NaN
580  Temperature       0  inf  1.0   75  307.262148  2.638224e+06  2.000000  5.050489e-03      NaN
581  Temperature       0  inf  1.0   76  307.264187  2.676649e+06  2.000000  2.712684e-03      NaN
582  Temperature       0  inf  1.0   77  307.251530  2.801563e+06  2.000000  9.457750e-04      NaN
583  Temperature       0  inf  1.0   78  307.251097  2.709948e+06  2.000000  2.091648e-03      NaN
584  Temperature       0  inf  1.0   79  307.245816  2.938879e+06  2.000000  5.591843e-03      NaN
585  Temperature       0  inf  1.0   80  307.246606  2.731120e+06  2.000000  4.193186e-03      NaN
586  Temperature       0  inf  1.0   81  307.258062  2.451303e+06  2.000000  1.058981e-02      NaN
587  Temperature       0  inf  1.0   82  307.251296  2.053340e+06  1.961523  9.650570e-05      NaN
588  Temperature       0  inf  1.0   83  307.248891  2.822079e+06  2.000000  3.425102e-03      NaN
589  Temperature       0  inf  1.0   84  307.221874  1.534331e+05  1.618585  1.694245e-03      NaN
590  Temperature       0  inf  1.0   85  307.249097  2.730583e+06  2.000000  1.706656e-03      NaN
591  Temperature       0  inf  1.0   86  307.261825  2.615005e+06  2.000000  5.554453e-03      NaN
592  Temperature       0  inf  1.0   87  307.239074  8.259707e+05  1.843555  4.573895e-03      NaN
593  Temperature       0  inf  1.0   88  307.234421  1.293309e+06  1.894511  8.254955e-04      NaN
594  Temperature       0  inf  1.0   89  307.233902  1.483107e+05  1.626451  9.445786e-03      NaN
595  Temperature       0  inf  1.0   90  307.252133  2.662723e+06  1.992969  1.761261e-05      NaN
596  Temperature       0  inf  1.0   91  307.248914  2.316617e+06  1.974023  1.644528e-04      NaN
597  Temperature       0  inf  1.0   92  307.243953  8.656607e+05  1.845934  1.943270e-03      NaN
598  Temperature       0  inf  1.0   93  307.244982  1.116343e+06  1.876790  1.855446e-03      NaN
599  Temperature       0  inf  1.0   94  307.250245  2.753250e+06  2.000000  2.606583e-03      NaN
600  Temperature       0  inf  1.0   95  307.223545  6.060954e+04  1.506955  8.406929e-03      NaN
601  Temperature       0  inf  1.0   96  307.252793  8.659541e+05  1.856152  6.549403e-03      NaN
602  Temperature       0  inf  1.0   97  307.231875  4.125626e+05  1.750014  2.804121e-03      NaN
603  Temperature       0  inf  1.0   98  307.257438  2.515310e+06  2.000000  1.071676e-02      NaN
604  Temperature       0  inf  1.0   99  307.262335  2.562779e+06  2.000000  5.450839e-03      NaN
605  Temperature       0  inf  1.0  100  307.233533  1.390666e+05  1.618585  9.421135e-03      NaN
