,QOI,subset,p,s,b,beta0,beta1,gamma1,objective,p-value
80,Temperature,0,1.0,0.0,80,307.2358126697385,2910854.089571548,2.0,0.0032979546406104437,
81,Temperature,0,1.0,0.0,81,307.24900460413016,2910855.5265091085,2.0,2.2776546620656772e-07,
82,Temperature,0,1.0,0.0,82,307.2273949679373,785641.5747401349,1.8258327907986112,0.003216551711396296,
83,Temperature,0,1.0,0.0,83,307.24900404037874,2910856.063944971,2.0,0.0032981075177599063,
84,Temperature,0,1.0,0.0,84,307.22915237956244,1024864.972229399,1.8605685763888893,0.0005979169479846271,
85,Temperature,0,1.0,0.0,85,307.2517232451274,2504571.3595686294,1.9843750000000004,0.0006095442280629301,
86,Temperature,0,1.0,0.0,86,307.2291652065066,1025443.5651392019,1.8606445312499997,0.0033558316732729943,
87,Temperature,0,1.0,0.0,87,307.2257351827652,542395.5890784685,1.7806057400173614,0.0008222586961911122,
88,Temperature,0,1.0,0.0,88,307.25173859269086,2896377.8244938226,2.0,0.0005196026108472985,
89,Temperature,0,1.0,0.0,89,307.2462776697473,1499501.0121851338,1.9167968749999997,0.00020448633263986062,
90,Temperature,0,1.0,0.0,90,307.2490048406557,2910851.4232542044,2.0,0.0006554872614130172,
91,Temperature,0,1.0,0.0,91,307.2514001381246,2705494.234392964,1.99111328125,0.0006693855862809035,
92,Temperature,0,1.0,0.0,92,307.24882227259417,2925702.4819240044,2.0,0.0001556296798946437,
93,Temperature,0,1.0,0.0,93,307.249004160971,2910858.275318294,2.0,0.0006554965807291229,
94,Temperature,0,1.0,0.0,94,307.23524589326627,2983712.7606372577,2.0,0.0046363651247092585,
95,Temperature,0,1.0,0.0,95,307.22762448085723,709273.4088618394,1.8156941731770835,0.0006797298178897761,
96,Temperature,0,1.0,0.0,96,307.2490043373043,2910857.184318919,2.0,2.3529002843449233e-07,
97,Temperature,0,1.0,0.0,97,307.24784795947613,2007814.6887716618,1.9548828125,7.08887993740245e-05,
98,Temperature,0,1.0,0.0,98,307.23489718771077,2985558.9357053344,2.0,0.00473727270749766,
99,Temperature,0,1.0,0.0,99,307.2490048406557,2910851.4232542044,2.0,0.0006554872614130172,
100,Temperature,0,1.0,0.0,100,307.24754498991825,2179926.638779452,1.9623046874999996,0.00052550799840941,
101,Temperature,0,1.0,1.0,0,307.24900421380994,2910857.23816744,2.0,0.0032724613930871327,
102,Temperature,0,1.0,1.0,1,307.24900390123884,2910859.9533995795,2.0,0.004388391602015047,
103,Temperature,0,1.0,1.0,2,307.2490042214828,2910857.1209570044,2.0,0.00438847659531109,
104,Temperature,0,1.0,1.0,3,307.24806774931074,2929697.6914152796,2.0,0.004483564560109106,
105,Temperature,0,1.0,1.0,4,307.25022945077757,1863213.807482839,1.94580078125,0.0009859491620979966,
106,Temperature,0,1.0,1.0,5,307.2475326538009,2178327.6094729416,1.9622070312499997,0.00017357911297649823,
107,Temperature,0,1.0,1.0,6,307.24900454147405,2910854.9339669794,2.0,0.001094572850780515,
108,Temperature,0,1.0,1.0,7,307.2352459142868,2983705.1242852425,2.0,0.0047848302491158715,
109,Temperature,0,1.0,1.0,8,307.2516259097202,2910857.6119606653,2.0,0.0008721066559669356,
110,Temperature,0,1.0,1.0,9,307.2514048955351,2706499.3565421915,1.991162109375,0.0008906802252630972,
111,Temperature,0,1.0,1.0,10,307.24784805739927,2007815.0862037558,1.9548828125,9.421614691666447e-05,
112,Temperature,0,1.0,1.0,11,307.24991944117613,2836150.823321106,2.0,0.002670482026334198,
113,Temperature,0,1.0,1.0,12,307.2490044380792,2910855.0839134823,2.0,0.0008721413413181874,
114,Temperature,0,1.0,1.0,13,307.22944319518837,1101366.62278486,1.8693406846788199,0.00361408903492289,
115,Temperature,0,1.0,1.0,14,307.227624907365,709273.2217131427,1.8156941731770835,0.0034840027103796582,
116,Temperature,0,1.0,1.0,15,307.249004299358,2910858.0036934814,2.0,0.0008722002417372116,
117,Temperature,0,1.0,1.0,16,307.24753336271704,2178324.3962419285,1.9622070312499997,0.0006989793733432843,
118,Temperature,0,1.0,1.0,17,307.235812554581,2910856.120945168,2.0,0.004388387505911017,
119,Temperature,0,1.0,1.0,18,307.24628717271884,1500206.8902730786,1.9168599446614583,0.0006009168968586467,
120,Temperature,0,1.0,1.0,19,307.2490042214828,2910857.1209570044,2.0,0.00438847659531109,
121,Temperature,0,1.0,1.0,20,307.24628844739044,1500608.5159665735,1.9168945312499996,0.00027150048397673536,
122,Temperature,0,1.0,1.0,21,307.22944208216404,1101328.4891448126,1.869335937499999,0.0007745381909853892,
123,Temperature,0,1.0,1.0,22,307.2475333489051,2178325.3073861655,1.9622070312499997,0.0006989905319735909,
124,Temperature,0,1.0,1.0,23,307.22915384050964,1024861.8092101185,1.8605685763888893,0.0035929158052323464,
125,Temperature,0,1.0,1.0,24,307.24991944117613,2836150.823321106,2.0,0.002670482026334198,
126,Temperature,0,1.0,1.0,25,307.22915316510876,1024862.4624299112,1.8605685763888893,0.0007957118680056118,
127,Temperature,0,1.0,1.0,26,307.24882250251767,2925703.2164152386,2.0,0.0022973294797703696,
128,Temperature,0,1.0,1.0,27,307.2490041727901,2910856.8249400966,2.0,0.005483032221901223,
129,Temperature,0,1.0,1.0,28,307.2488224434337,2925693.9004893955,2.0,0.00011977545632898312,
130,Temperature,0,1.0,1.0,29,307.22769428771954,843974.1725747024,1.8345608181423614,0.0034295311000363954,
131,Temperature,0,1.0,1.0,30,307.25140490882757,2706498.216374113,1.991162109375,0.0008906103227606661,
132,Temperature,0,1.0,1.0,31,307.25140043300553,2705493.1390139717,1.99111328125,0.00527931056771095,
133,Temperature,0,1.0,1.0,32,307.2475320873798,2178331.077517947,1.9622070312499997,0.004562062028659185,
134,Temperature,0,1.0,1.0,33,307.24628869767594,1500607.6092794354,1.9168945312499996,0.00027153968090397145,
135,Temperature,0,1.0,1.0,34,307.24784784816853,2007816.327794996,1.9548828125,9.413017710605056e-05,
136,Temperature,0,1.0,1.0,35,307.24900421272883,2910855.273798563,2.0,0.0021778923313513477,
137,Temperature,0,1.0,1.0,36,307.25022945077757,1863213.807482839,1.94580078125,0.0009859491620979966,
138,Temperature,0,1.0,1.0,37,307.2478481039153,2007815.4540696542,1.9548828125,9.42192380452583e-05,
139,Temperature,0,1.0,1.0,38,307.2490042364374,2910857.5845460165,2.0,1.239180344648385e-07,
140,Temperature,0,1.0,1.0,39,307.24806680953543,2929705.002050218,2.0,0.005578197620136756,
141,Temperature,0,1.0,1.0,40,307.2488917784661,2925336.245003044,2.0,0.0009508642162825456,
142,Temperature,0,1.0,1.0,41,307.2490042214828,2910857.1209570044,2.0,0.00438847659531109,
143,Temperature,0,1.0,1.0,42,307.24900412600203,2910857.5151698445,2.0,0.0021777854426593473,
144,Temperature,0,1.0,1.0,43,307.23471527602624,3000409.477976694,2.0,0.006229494699479874,
145,Temperature,0,1.0,1.0,44,307.23471528460504,3000409.2828382794,2.0,0.0007216112135445088,
146,Temperature,0,1.0,1.0,45,307.24784784816853,2007816.327794996,1.9548828125,9.413017710605056e-05,
147,Temperature,0,1.0,1.0,46,307.2490044392848,2910856.8643743726,2.0,0.0008721066559777327,
148,Temperature,0,1.0,1.0,47,307.24628869767884,1500607.6093316213,1.9168945312499996,0.00027162059289500255,
149,Temperature,0,1.0,1.0,48,307.2495708097417,2837997.163127759,2.0,0.0026535940319490177,
150,Temperature,0,1.0,1.0,49,307.2517303550887,2506434.713971561,1.9844726562500004,0.0008111328094760235,
151,Temperature,0,1.0,1.0,50,307.2490039583815,2910860.05694174,2.0,0.004388423204699185,
152,Temperature,0,1.0,1.0,51,307.25173863952966,2896376.9070113185,2.0,0.002531838934804655,
153,Temperature,0,1.0,1.0,52,307.22738450585024,785118.236874474,1.8257446289062498,0.0034078286318421497,
